id,user_id,order_number,items,base_amount,discount_type,discount_amount,vat_portion,service_fee,total_amount,cash_provided,change,type,time_ordered,timestamp,status,employee_id,created_at,updated_at
66666666-6666-6666-6666-000000032909,00000000-0000-0000-0000-000000000005,139,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Slice""}]",18.22,None,0,0,0,18.22,18.22,0,Dine In,22:48:00.000Z,2023-03-10T22:48:00.000Z,completed,emp-5,2023-03-10T22:48:00.000Z,2023-03-10T22:48:00.000Z
66666666-6666-6666-6666-000000759538,00000000-0000-0000-0000-000000000001,140,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",36.45,None,0,0,0,36.45,36.45,0,Dine In,21:48:00.000Z,2023-03-11T21:48:00.000Z,completed,emp-1,2023-03-11T21:48:00.000Z,2023-03-11T21:48:00.000Z
66666666-6666-6666-6666-000000502714,00000000-0000-0000-0000-000000000002,141,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",7.53,None,0,0,0,7.53,7.53,0,Dine In,16:18:00.000Z,2023-03-11T16:18:00.000Z,completed,emp-2,2023-03-11T16:18:00.000Z,2023-03-11T16:18:00.000Z
66666666-6666-6666-6666-000000324746,00000000-0000-0000-0000-000000000003,142,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",42.6,None,0,0,0,42.6,42.6,0,Dine In,19:32:00.000Z,2023-03-12T19:32:00.000Z,completed,emp-3,2023-03-12T19:32:00.000Z,2023-03-12T19:32:00.000Z
66666666-6666-6666-6666-000000910018,00000000-0000-0000-0000-000000000004,143,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":3,""selectedSize"":""Double""}]",36.36,None,0,0,0,36.36,36.36,0,Dine In,14:03:00.000Z,2023-03-12T14:03:00.000Z,completed,emp-4,2023-03-12T14:03:00.000Z,2023-03-12T14:03:00.000Z
66666666-6666-6666-6666-000000793825,00000000-0000-0000-0000-000000000005,144,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",7.92,None,0,0,0,7.92,7.92,0,Takeout,13:58:00.000Z,2023-03-12T13:58:00.000Z,completed,emp-5,2023-03-12T13:58:00.000Z,2023-03-12T13:58:00.000Z
66666666-6666-6666-6666-000000596528,00000000-0000-0000-0000-000000000001,145,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",18.75,None,0,0,0,18.75,18.75,0,Dine In,19:43:00.000Z,2023-03-13T19:43:00.000Z,completed,emp-1,2023-03-13T19:43:00.000Z,2023-03-13T19:43:00.000Z
66666666-6666-6666-6666-000000089295,00000000-0000-0000-0000-000000000002,146,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",28.9,None,0,0,0,28.9,28.9,0,Takeout,13:21:00.000Z,2023-03-13T13:21:00.000Z,completed,emp-2,2023-03-13T13:21:00.000Z,2023-03-13T13:21:00.000Z
66666666-6666-6666-6666-000000739412,00000000-0000-0000-0000-000000000003,147,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":1,""selectedSize"":""Single""}]",5.4,None,0,0,0,5.4,5.4,0,Dine In,19:43:00.000Z,2023-03-14T19:43:00.000Z,completed,emp-3,2023-03-14T19:43:00.000Z,2023-03-14T19:43:00.000Z
66666666-6666-6666-6666-000000813912,00000000-0000-0000-0000-000000000004,148,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",10.45,None,0,0,0,10.45,10.45,0,Dine In,18:24:00.000Z,2023-03-14T18:24:00.000Z,completed,emp-4,2023-03-14T18:24:00.000Z,2023-03-14T18:24:00.000Z
66666666-6666-6666-6666-000000423403,00000000-0000-0000-0000-000000000005,149,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",19.56,None,0,0,0,19.56,19.56,0,Takeout,17:46:00.000Z,2023-03-14T17:46:00.000Z,completed,emp-5,2023-03-14T17:46:00.000Z,2023-03-14T17:46:00.000Z
66666666-6666-6666-6666-000000430070,00000000-0000-0000-0000-000000000001,150,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",24.54,None,0,0,0,24.54,24.54,0,Takeout,16:10:00.000Z,2023-03-15T16:10:00.000Z,completed,emp-1,2023-03-15T16:10:00.000Z,2023-03-15T16:10:00.000Z
66666666-6666-6666-6666-000000196522,00000000-0000-0000-0000-000000000002,151,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":2,""selectedSize"":""Small""}]",12.82,None,0,0,0,12.82,12.82,0,Takeout,13:50:00.000Z,2023-03-15T13:50:00.000Z,completed,emp-2,2023-03-15T13:50:00.000Z,2023-03-15T13:50:00.000Z
66666666-6666-6666-6666-000000378706,00000000-0000-0000-0000-000000000003,152,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Slice""}]",9.14,None,0,0,0,9.14,9.14,0,Takeout,20:21:00.000Z,2023-03-15T20:21:00.000Z,completed,emp-3,2023-03-15T20:21:00.000Z,2023-03-15T20:21:00.000Z
66666666-6666-6666-6666-000000485683,00000000-0000-0000-0000-000000000004,153,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",7.67,None,0,0,0,7.67,7.67,0,Takeout,14:13:00.000Z,2023-03-16T14:13:00.000Z,completed,emp-4,2023-03-16T14:13:00.000Z,2023-03-16T14:13:00.000Z
66666666-6666-6666-6666-000000769696,00000000-0000-0000-0000-000000000005,154,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",22.83,None,0,0,0,22.83,22.83,0,Takeout,15:08:00.000Z,2023-03-17T15:08:00.000Z,completed,emp-5,2023-03-17T15:08:00.000Z,2023-03-17T15:08:00.000Z
66666666-6666-6666-6666-000000361629,00000000-0000-0000-0000-000000000001,155,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",9.56,None,0,0,0,9.56,9.56,0,Takeout,12:13:00.000Z,2023-03-17T12:13:00.000Z,completed,emp-1,2023-03-17T12:13:00.000Z,2023-03-17T12:13:00.000Z
66666666-6666-6666-6666-000000054556,00000000-0000-0000-0000-000000000002,156,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",25.36,None,0,0,0,25.36,25.36,0,Takeout,15:22:00.000Z,2023-03-18T15:22:00.000Z,completed,emp-2,2023-03-18T15:22:00.000Z,2023-03-18T15:22:00.000Z
66666666-6666-6666-6666-000000736159,00000000-0000-0000-0000-000000000003,157,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",34.77,None,0,0,0,34.77,34.77,0,Takeout,21:33:00.000Z,2023-03-18T21:33:00.000Z,completed,emp-3,2023-03-18T21:33:00.000Z,2023-03-18T21:33:00.000Z
66666666-6666-6666-6666-000000636478,00000000-0000-0000-0000-000000000004,158,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",23.8,None,0,0,0,23.8,23.8,0,Takeout,19:49:00.000Z,2023-03-18T19:49:00.000Z,completed,emp-4,2023-03-18T19:49:00.000Z,2023-03-18T19:49:00.000Z
66666666-6666-6666-6666-000000167246,00000000-0000-0000-0000-000000000005,159,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",35.88,None,0,0,0,35.88,35.88,0,Takeout,18:38:00.000Z,2023-03-19T18:38:00.000Z,completed,emp-5,2023-03-19T18:38:00.000Z,2023-03-19T18:38:00.000Z
66666666-6666-6666-6666-000000949892,00000000-0000-0000-0000-000000000001,160,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",40.11,None,0,0,0,40.11,40.11,0,Dine In,21:56:00.000Z,2023-03-19T21:56:00.000Z,completed,emp-1,2023-03-19T21:56:00.000Z,2023-03-19T21:56:00.000Z
66666666-6666-6666-6666-000000093374,00000000-0000-0000-0000-000000000002,161,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":1,""selectedSize"":""Medium""}]",6.69,None,0,0,0,6.69,6.69,0,Dine In,18:25:00.000Z,2023-03-19T18:25:00.000Z,completed,emp-2,2023-03-19T18:25:00.000Z,2023-03-19T18:25:00.000Z
66666666-6666-6666-6666-000000877000,00000000-0000-0000-0000-000000000003,162,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",12.51,None,0,0,0,12.51,12.51,0,Takeout,15:26:00.000Z,2023-03-20T15:26:00.000Z,completed,emp-3,2023-03-20T15:26:00.000Z,2023-03-20T15:26:00.000Z
66666666-6666-6666-6666-000000162293,00000000-0000-0000-0000-000000000004,163,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",27.06,None,0,0,0,27.06,27.06,0,Takeout,16:50:00.000Z,2023-03-21T16:50:00.000Z,completed,emp-4,2023-03-21T16:50:00.000Z,2023-03-21T16:50:00.000Z
66666666-6666-6666-6666-000000803727,00000000-0000-0000-0000-000000000005,164,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":3,""selectedSize"":""Large""}]",20.43,None,0,0,0,20.43,20.43,0,Dine In,17:43:00.000Z,2023-03-21T17:43:00.000Z,completed,emp-5,2023-03-21T17:43:00.000Z,2023-03-21T17:43:00.000Z
66666666-6666-6666-6666-000000298107,00000000-0000-0000-0000-000000000001,165,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",18.15,None,0,0,0,18.15,18.15,0,Takeout,12:22:00.000Z,2023-03-22T12:22:00.000Z,completed,emp-1,2023-03-22T12:22:00.000Z,2023-03-22T12:22:00.000Z
66666666-6666-6666-6666-000000227930,00000000-0000-0000-0000-000000000002,166,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",26.16,None,0,0,0,26.16,26.16,0,Dine In,14:38:00.000Z,2023-03-22T14:38:00.000Z,completed,emp-2,2023-03-22T14:38:00.000Z,2023-03-22T14:38:00.000Z
66666666-6666-6666-6666-000000780482,00000000-0000-0000-0000-000000000003,167,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":1,""selectedSize"":""Small""}]",7.94,None,0,0,0,7.94,7.94,0,Dine In,15:57:00.000Z,2023-03-23T15:57:00.000Z,completed,emp-3,2023-03-23T15:57:00.000Z,2023-03-23T15:57:00.000Z
66666666-6666-6666-6666-000000355208,00000000-0000-0000-0000-000000000004,168,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":1,""selectedSize"":""Medium""}]",14.74,None,0,0,0,14.74,14.74,0,Takeout,14:07:00.000Z,2023-03-23T14:07:00.000Z,completed,emp-4,2023-03-23T14:07:00.000Z,2023-03-23T14:07:00.000Z
66666666-6666-6666-6666-000000387035,00000000-0000-0000-0000-000000000005,169,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":3,""selectedSize"":""Small""}]",18.18,None,0,0,0,18.18,18.18,0,Takeout,14:13:00.000Z,2023-03-23T14:13:00.000Z,completed,emp-5,2023-03-23T14:13:00.000Z,2023-03-23T14:13:00.000Z
66666666-6666-6666-6666-000000872756,00000000-0000-0000-0000-000000000001,170,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":3,""selectedSize"":""Small""}]",25.02,None,0,0,0,25.02,25.02,0,Dine In,16:04:00.000Z,2023-03-24T16:04:00.000Z,completed,emp-1,2023-03-24T16:04:00.000Z,2023-03-24T16:04:00.000Z
66666666-6666-6666-6666-000000057993,00000000-0000-0000-0000-000000000002,171,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":3,""selectedSize"":""Single""}]",42.54,None,0,0,0,42.54,42.54,0,Dine In,14:19:00.000Z,2023-03-24T14:19:00.000Z,completed,emp-2,2023-03-24T14:19:00.000Z,2023-03-24T14:19:00.000Z
66666666-6666-6666-6666-000000270998,00000000-0000-0000-0000-000000000003,172,"[{""menuItem"":{""id"":""33333333-3333-3333-3333-333333333333"",""name"":""Cheeseburger"",""category"":""Main Dishes"",""basePrice"":12.5,""VAT_fee"":1.5,""totalPrice"":14,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",16.76,None,0,0,0,16.76,16.76,0,Takeout,17:40:00.000Z,2023-03-25T17:40:00.000Z,completed,emp-3,2023-03-25T17:40:00.000Z,2023-03-25T17:40:00.000Z
66666666-6666-6666-6666-000000024408,00000000-0000-0000-0000-000000000004,173,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":3,""selectedSize"":""Single""}]",26.49,None,0,0,0,26.49,26.49,0,Dine In,12:21:00.000Z,2023-03-25T12:21:00.000Z,completed,emp-4,2023-03-25T12:21:00.000Z,2023-03-25T12:21:00.000Z
66666666-6666-6666-6666-000000224732,00000000-0000-0000-0000-000000000005,174,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":1,""selectedSize"":""Single""}]",11.95,None,0,0,0,11.95,11.95,0,Dine In,12:47:00.000Z,2023-03-25T12:47:00.000Z,completed,emp-5,2023-03-25T12:47:00.000Z,2023-03-25T12:47:00.000Z
66666666-6666-6666-6666-000000829288,00000000-0000-0000-0000-000000000001,175,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":2,""selectedSize"":""Single""}]",28.92,None,0,0,0,28.92,28.92,0,Takeout,20:37:00.000Z,2023-03-26T20:37:00.000Z,completed,emp-1,2023-03-26T20:37:00.000Z,2023-03-26T20:37:00.000Z
66666666-6666-6666-6666-000000507924,00000000-0000-0000-0000-000000000002,176,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Regular""}]",22.74,None,0,0,0,22.74,22.74,0,Dine In,17:51:00.000Z,2023-03-26T17:51:00.000Z,completed,emp-2,2023-03-26T17:51:00.000Z,2023-03-26T17:51:00.000Z
66666666-6666-6666-6666-000000574328,00000000-0000-0000-0000-000000000003,177,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Slice""}]",12.17,None,0,0,0,12.17,12.17,0,Takeout,17:28:00.000Z,2023-03-27T17:28:00.000Z,completed,emp-3,2023-03-27T17:28:00.000Z,2023-03-27T17:28:00.000Z
66666666-6666-6666-6666-000000603272,00000000-0000-0000-0000-000000000004,178,"[{""menuItem"":{""id"":""22222222-2222-2222-2222-222222222222"",""name"":""Espresso"",""category"":""Beverages"",""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6,""hasSizes"":true,""sizes"":{""Single"":{""basePrice"":5,""VAT_fee"":0.6,""totalPrice"":5.6},""Double"":{""basePrice"":7.5,""VAT_fee"":0.9,""totalPrice"":8.4}}},""quantity"":3,""selectedSize"":""Single""}]",16.32,None,0,0,0,16.32,16.32,0,Dine In,17:50:00.000Z,2023-03-27T17:50:00.000Z,completed,emp-4,2023-03-27T17:50:00.000Z,2023-03-27T17:50:00.000Z
66666666-6666-6666-6666-000000025406,00000000-0000-0000-0000-000000000005,179,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",34.68,None,0,0,0,34.68,34.68,0,Dine In,20:20:00.000Z,2023-03-28T20:20:00.000Z,completed,emp-5,2023-03-28T20:20:00.000Z,2023-03-28T20:20:00.000Z
66666666-6666-6666-6666-000000468970,00000000-0000-0000-0000-000000000001,180,"[{""menuItem"":{""id"":""55555555-5555-5555-5555-555555555555"",""name"":""Chocolate Cake"",""category"":""Desserts"",""basePrice"":10.5,""VAT_fee"":1.26,""totalPrice"":11.76,""hasSizes"":false,""sizes"":null},""quantity"":3,""selectedSize"":""Slice""}]",27.96,None,0,0,0,27.96,27.96,0,Takeout,17:20:00.000Z,2023-03-28T17:20:00.000Z,completed,emp-1,2023-03-28T17:20:00.000Z,2023-03-28T17:20:00.000Z
66666666-6666-6666-6666-000000003932,00000000-0000-0000-0000-000000000002,181,"[{""menuItem"":{""id"":""11111111-1111-1111-1111-111111111111"",""name"":""Iced Americano"",""category"":""Beverages"",""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94,""hasSizes"":true,""sizes"":{""Small"":{""basePrice"":5.2,""VAT_fee"":0.62,""totalPrice"":5.82},""Medium"":{""basePrice"":6.2,""VAT_fee"":0.74,""totalPrice"":6.94},""Large"":{""basePrice"":7.2,""VAT_fee"":0.86,""totalPrice"":8.06}}},""quantity"":3,""selectedSize"":""Small""}]",37.59,None,0,0,0,37.59,37.59,0,Dine In,19:08:00.000Z,2023-03-29T19:08:00.000Z,completed,emp-2,2023-03-29T19:08:00.000Z,2023-03-29T19:08:00.000Z
66666666-6666-6666-6666-000000255759,00000000-0000-0000-0000-000000000003,182,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":1,""selectedSize"":""Regular""}]",7.96,None,0,0,0,7.96,7.96,0,Takeout,17:28:00.000Z,2023-03-29T17:28:00.000Z,completed,emp-3,2023-03-29T17:28:00.000Z,2023-03-29T17:28:00.000Z
66666666-6666-6666-6666-000000832176,00000000-0000-0000-0000-000000000004,183,"[{""menuItem"":{""id"":""44444444-4444-4444-4444-444444444444"",""name"":""French Fries"",""category"":""Side Dish"",""basePrice"":7,""VAT_fee"":0.84,""totalPrice"":7.84,""hasSizes"":false,""sizes"":null},""quantity"":2,""selectedSize"":""Regular""}]",13.74,None,0,0,0,13.74,13.74,0,Takeout,17:04:00.000Z,2023-03-30T17:04:00.000Z,completed,emp-4,2023-03-30T17:04:00.000Z,2023-03-30T17:04:00.000Z
